SMILES,value
CN1C2C3=CC=CC=C3CCN2CC4=C1C=CC(=C4)OC(=O)NCCCCCCC(=O)NCCC5=CNC6=C5C=C(C=C6)OC,1
CC1=CC(=CC(=C1)NC(=S)NCCC2=CNC3=CC=CC=C32)C,1
CCOC1=CC2=C(C=C1)NC=C(C2=O)C(=O)NCCC3=CC=CC=C3,1
CC1=CC(=C(C=C1OC)C)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
COC1=C(C=C(C=C1)Cl)NC(=S)NCCC2=CNC3=CC=CC=C32,1
COC1=CC(=C(C=C1NC(=S)NCCC2=CNC3=CC=CC=C32)OC)Cl,1
COC1=CC=C(C=C1)N2CCN(CC2)C(CNC(=O)C(=O)NCCC3=CNC4=CC=CC=C43)C5=CC=CO5,1
COC1=C(C(=C(C=C1)CNCCC2=CNC3=CC=CC=C32)OC)OC.C(=O)(C(=O)O)O,1
COC1=CC(=C(C=C1)Br)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O,1
COC1=CC2=C(C=C1)C(=CN2)CCNC(=O)[C@H](CC3=CC=NC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@H](CC5=CNC6=C5C=C(C=C6)O)NC(=O)CCCN,1
CC1=C(C2=C(N1)C=CC(=C2)OC)CCNC(=S)NC3=CC=C(C=C3)OC,1
COC(=O)C1=C(C2=CC=CC=C2NC1=O)NCCC3=CNC4=CC=CC=C43,1
C1=CC=C(C(=C1)C2=CC=C(C=C2)C#N)C(=O)NCCC3=CNC4=C3C=C(C=C4)Cl,1
C1=CC(=CC(=C1)C2=CC=C(C=C2)C(=O)NCCC3=CNC4=C3C=C(C=C4)Cl)C#N,1
COC(=O)C1=C(C2=C(C=CC(=C2)F)NC1=O)NCCC3=CNC4=CC=CC=C43,1
COC(=O)C1=C(C2=C(C=CC(=C2)Cl)NC1=O)NCCC3=CNC4=CC=CC=C43,1
COC1=CC2=C(C=C1)NC=C2/C=C(/C#N)\S(=O)(=O)C3=CC=CC=C3,1
CCC1=CC=C(C=C1)N2CCC(C2=O)C(=O)NCCC3=CNC4=C3C=C(C=C4)C,1
CC1=C(C(=NO1)C)COC2=C(C=C(C=C2)C(=O)NCCC3=CNC4=CC=CC=C43)OC,1
C1=CC=C(C(=C1)C#N)C2=CC(=CC=C2)C(=O)NCCC3=CNC4=C3C=C(C=C4)Cl,1
COC1=CC(=CC(=C1)CNCC2=CNC3=CC=CC=C32)OC,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)OCCSS(=O)(=O)[O-].[Na+],1
COC1=CC=C(C=C1)C(=O)C2=CNC3=CC=CC=C32,1
CN(CC(=O)C1=CNC2=C1C=CC(=C2)OC)C3CCCCC3,1
CC1=CC(=C(C=C1)C)NC(=S)NCCC2=CNC3=CC=CC=C32,1
CC1=CC(=CC=C1)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
CCCCCN=C(N)N/N=C/C1=CNC2=C1C=C(C=C2)OC.C(=C\C(=O)O)\C(=O)O,1
CC1=C(C=CC=C1Cl)NC2=CC=CC=C2C(=O)NCCC3=CNC4=CC=CC=C43,1
CCC1=CC=C(C=C1)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC=C(O3)[N+](=O)[O-],1
CC1=CC2=C(C(=CC(=O)O2)C)C(=C1)OCC(=O)NCCC3=CNC4=CC=CC=C43,1
CC(C)C1=CC=C(C=C1)NC(=S)NCCC2=CNC3=CC=CC=C32,1
COC1=CC2=NC3=C(C=C2C=C1)C(=NN3C(=O)CC4=CNC5=CC=CC=C54)N,1
CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,1
C1=CC=C2C(=C1)C(=CN2)CCNCC3=CC(=CC=C3)Cl.C(=O)(C(=O)O)O,1
CCN1CCN(CC1)C2=C3C(=C(SC3=NC=N2)C(=O)NCCC4=CNC5=C4C=C(C=C5)Cl)C,1
COC1=CC2=C(C=C1)NC=C2/C=C\3/C(=O)C4=C(C=C(C=C4O3)O)O,1
CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)CCCCCNC3=NC(=S)NC4=CC=CC=C43,1
COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=CNC4=CC=CC=C43)OC,1
CC1=CC(=C(C=C1)NS(=O)(=O)C2=CC=CC(=C2)C(=O)NCCC3=CNC4=CC=CC=C43)C,1
CC1=C(C2=C(N1)C=CC(=C2)OC(F)(F)F)CCNCC3=C(C=C(C=C3)OC)OC.C(=O)(C(=O)O)O,1
CC1=C(C2=C(N1)C=CC(=C2)OC)CCNCC3=CN(C4=CC=CC=C43)C.C(=O)(C(=O)O)O,1
C1CCC(CC1)NC(=S)NCCC2=CNC3=CC=CC=C32,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC(=CC=C3)S(=O)(=O)NC4=CC=CC=C4Cl,1
COC1=CC=C(C=C1)C(=O)NC2=CC=CC=C2C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)O,1
C1=CC=C2C(=C1)C(=CN2)CC(=O)OCCOC(=O)CC3=CNC4=CC=CC=C43,1
CC1=CC2=C(C=C1)NC=C2C(=O)CCl,1
CCCN1CCN(CC1)C2=C3C(=C(SC3=NC=N2)C(=O)NCCC4=CNC5=C4C=C(C=C5)Cl)C,1
COC(=O)C1=CNC2=C1C=C(C=C2)C3=CC=CC=C3,1
C1=CC2=C(C=C1O)C(=CN2)C[C@@H](C(=O)O)N,1
CCCCC1=CC2=C(C=C1)NC=C2CCN.Cl,1
COC1=CC2=C(C=C1)NC=C2C[C@@H](C(=O)N[C@@H](CC3=CC=C(C=C3)C4=CC=CC=C4)C(=O)N[C@@H](CCCCN=C(N)N)C(=O)N)NC(=O)CCCN,1
CC1=C(OC2=C1C=C(C=C2)OC)C(=O)NCCC(C)C,1
C1=CC=C2C=C(C=CC2=C1)NC(=O)CCCC3=CNC4=CC=CC=C43,1
C1=CC(=C(C=C1C(F)(F)F)[N+](=O)[O-])NCCC2=CNC3=C2C=C(C=C3)O,1
COC1=CC=C(C=C1)OCC(=O)N2CCN(CC2)CC3=CNC4=CC=CC=C43.C(=O)(C(=O)O)O,1
CC1=CC2=C(C=C1C)NC(=O)C(=C2)CCNC(=O)C(=O)C3=CNC4=CC=CC=C43,1
COC1=CC=CC=C1C(=O)NCC(=O)N[C@H](CC2=CNC3=CC=CC=C32)C(=O)OC,1
C1OC2=C(O1)C=C(C=C2)/C=C(/C#N)\C(=O)NCCC3=CNC4=CC=CC=C43,1
CCCCNC(=O)C1=CC=C(C=C1)CN2C(=O)C3=C(C4=C(N3)C=CC(=C4)OC)NC2=S,1
COC1=CC=C(C=C1)C2=CC(=O)C3=C(N2)C=CC(=C3)OC,1
COC1=CC2=C(C=C1)OC(=C2N)C(=O)CCC(=O)OC,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CN=C4N(C3=O)C=CS4,1
CCOC1=C(C=C(C=C1Cl)CNCCC2=CNC3=CC=CC=C32)OC.Cl,1
CCOC1=C(C(=CC(=C1)CNCCC2=CNC3=CC=CC=C32)Cl)OC.Cl,1
CC(=O)NC1=CC(=CC=C1)NC(=O)CSC2=NC3=C(C4=C(N3)C=CC(=C4)OC)N=N2,1
CC1=C(C=C(C=C1)C(=O)N/C(=C/C2=CC=CO2)/C(=O)NCCC3=CNC4=CC=CC=C43)C,1
CCCCSCCCNC(=O)C1=CNC2=C(C1=O)C=C(C=C2)S(=O)(=O)NC3=CC(=CC=C3)OC,1
COC1=CC=CC(=C1OCC2=CC=CC=C2)CNCCC3=CNC4=CC=CC=C43.Cl,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC(=C(C=C3)SC4=CC=CC=C4Cl)[N+](=O)[O-],1
CC(CC1=CNC2=C1C=C(C=C2)OCC3=CC=CS3)N,1
CCOCCCNC(=O)C(C1=CC=CC=C1)NC(=O)CC2=CNC3=CC=CC=C32,1
CCNC(=O)NC1=C(C=C(C=C1)OC)OC,1
COC1=C(C=CC(=C1)CNCCC2=CNC3=CC=CC=C32)OCC4=CC=C(C=C4)F.Cl,1
CC1=CC=C(C=C1)C(=O)N/C(=C\C2=CC=CS2)/C(=O)NCCC3=CNC4=CC=CC=C43,1
COC1=CC=C(C=C1)CNC(=O)COC(=O)[C@H](CC2=CNC3=CC=CC=C32)NC(=O)C4=CC=CS4,1
C1=CC=C(C=C1)C(CNCCC2=CNC3=CC=CC=C32)O,1
CN(C(C1=CC=C(C=C1)OC)C(=O)NC2=CC3=C(C=C2)OCO3)C(=O)CC4=CNC5=CC=CC=C54,1
CN(CC(=O)NC1=C(C=CC(=C1)Cl)OC)C(=O)CCCC2=CNC3=CC=CC=C32,1
CC(=O)NC1=CC=C(C=C1)C2=CC(=CN=C2)OC[C@H](CC3=CNC4=CC=CC=C43)N,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=CC(=CC=C3)S(=O)(=O)NC4=CC=CC(=C4)C(F)(F)F,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)C3=NC(=C4C=COC4=C3)NC5=CC=C(C=C5)F,1
COC1=C(C=CC(=C1)CNCCC2=CNC3=CC=CC=C32)OCC4=CC=CC=C4F.Cl,1
COC1=CC=CC=C1NC(=O)COC(=O)CC2=CNC3=CC=CC=C32,1
COC1=CC2=C(C=C1)NC(=C2NS(=O)(=O)C3=CC(=C(C=C3)OC)OC)C(=O)O,1
CC(CC1=CNC2=C1C=C(C=C2)OCC3=CC=CS3)N.Cl,1
COC1=CC=C(C=C1)CCNC(=O)C2=CC(=C(N=C2)Cl)Cl,1
COC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)NC=C3,1
COC1=CC=C(C=C1)NCC2=CC3=C(C=CC(=C3)OC)NC2=O,1
COC1=CC2=C3C=C(C(=CC3=C(C=C2C=C1)C(=O)OC)OC)OC,1
CCOC1=NC2=C(C(=C1CCC(=O)NCCC3=CNC4=CC=CC=C43)C)C(=NN2C5=CC=CC(=C5)C)C,1
CC1=CC(=C(C(=C1)C)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCC3=CNC4=CC=CC=C43)C,1
CCOC(=O)C1=C(C2=C(N1)C=CC(=C2)OC)NC(=O)C3=NON=C3C,1
COC1=CC=CC(=C1)C(=O)NCCC2=CCCCC2,1
COC1=CC=C(C=C1)C(=O)NCCC2=CCCCC2,1
CC1=CC=C(C=C1)C2=CC(=O)C3=C(N2)C=CC(=C3)OC,1
C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C=CC=CC4=NC5=CC=CC=C53,1
COC1=CC(=CC=C1)OCCNC(=O)C2=CC(=CC=C2)OC,1
COC1=CC=C(C=C1)CCNCC2=CC(=CC(=C2)OC)OC.C(=O)(C(=O)O)O,1
C1=CC(=CC=C1C[C@@H](C(=O)N[C@@H](CC2=CC=NC=C2)C(=O)NCCC3=CNC4=C3C=C(C=C4)O)NC(=O)[C@H](CC5=CNC6=C5C=C(C=C6)O)NC(=O)CCCN)Cl,1
COC1=CC=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NC4CCCCC4,1
CC1=CC(=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCC4=CC=CC=C4OC)C,1
CC1=CC(=NC2=C1C(=O)N(S2)CC(=O)NCCC3=C(C=CC(=C3)OC)OC)C,1
CC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)OCC3=CC(=CC(=C3)C(F)(F)F)C(F)(F)F,1
CN(C)S(=O)(=O)C1=CC(=C(C=C1)OC)NC(=O)CC2=CNC3=CC=CC=C32,1
COC1=CC=CC(=C1OCC2=CC=C(C=C2)F)CNCCC3=CNC4=CC=CC=C43.Cl,1
COC1=CC2=C(C=C1)NC(=C2NS(=O)(=O)C3=CC=C(S3)Cl)C(=O)O,1
C1=CC=C2C(=C1)C(=CN2)CCC(=O)OCC3=CC(=CC=C3)[N+](=O)[O-],1
CC1=CC(=CC=C1)NCC2=CC3=C(C=CC(=C3)OC)NC2=O,1
C/C(=C/C(=O)C)/NC(CC1=CNC2=CC=CC=C21)C(=O)O,1
COC1=CC2=C(C=C1)NC3=C2CCNC3=O,1
CC1=CC=C(C=C1)S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCC3=CNC4=CC=CC=C43,1
C1=CC=C2C(=C1)C(=CN2)CCNCC3=CC=C(C=C3)F,1
CCCNC(=O)C1=CNC2=C(C1=O)C=C(C=C2)S(=O)(=O)N(C)C3=CC=C(C=C3)OCC,1
CC1=C(C2=C(N1)C=CC(=C2)OC)C(=O)NCC3=CC4=C(C(=C3)Cl)OCCCO4,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)/C(=C/C3=CC=C(O3)C4=CC=C(C=C4)Br)/C#N,1
COC(=O)C1=CNC2=C1C=CC(=C2)Cl,1
COC1=CC=C(C=C1)C2C(C(=NN2C(=O)CCl)C3=CNC4=CC=CC=C43)O,1
CC1=C(/C(=C/N(C)C)/C(=O)N1CCC2=CNC3=CC=CC=C32)C(=O)OC,1
CCN(CC)S(=O)(=O)C1=CC2=C(C=C1)NC=C(C2=O)C(=O)NCCC3=CC=CC=C3,1
COC1=CC2=C(C=C1)C=C(C=C2)CC(=O)O,1
CCOC1=C(C(=CC(=C1)CNCCC2=CNC3=CC=CC=C32)Cl)OCC,1
COC1=CC=CC(=C1)C(=O)C2=CNC(=C2)C(=O)NCC3=CC=CO3,1
COC1=CC2=C(C=C1)NC(=C2N=NC(=O)CC3=CC=CS3)O,1
COC1=CC=CC(=C1)C(=O)C2=CNC(=C2)C(=O)NCC3=CC=CS3,1
COC(=O)[C@@H](CC1=CNC2=CC=CC=C21)NC(=O)C3=CC(=O)NC4=CC=CC=C43,1
COC1=C(C=C(C=C1)Br)CN2CCN(CC2)CC3=CNC4=CC=CC=C43.C(=O)(C(=O)O)O,1
C1=CC(=CC=C1C[C@@H](C(=O)N[C@@H](CC2=CC=NC=C2)C(=O)NCCC3=CNC4=C3C=C(C=C4)Cl)NC(=O)[C@H](CC5=CNC6=C5C=C(C=C6)O)NC(=O)CCCN)Cl,1
C1=CC=C(C=C1)C(C2=CC=CC=C2)NC(=O)COC(=O)CCC3=CNC4=CC=CC=C43,1
CC(=O)NC1=CC2=C(C=C1)C(=CC(=O)O2)CNC3=CC=C(C=C3)OC,1
COC(=O)C1=CNC2=C1C=C(C=C2)C3=CN=CC=C3,1
C1=CC=C2C(=C1)C(=CN2)CCC(=O)OCC3=CC=C(C=C3)Br,1
COC1=CC=C(C=C1)OCC(=O)NCCC2=CC=C(C=C2)S(=O)(=O)N,1
COC1=CC=C(C=C1)C2=NOC(=C2)CNC(=O)CCl,1
C1CC(C1)(C(=O)NCCC2=CNC3=CC=CC=C32)N[C@@H](CC4=CNC5=CC=CC=C54)C(=O)NCCCC6=CC=CC=C6,1
CCC(CC)NCC1=CNC2=CC=CC=C21.C(=O)(C(=O)O)O,1
COC1=CC2=C(C=C1)NC3=C2C=CC4=C3C(=O)C=CC4=O,1
COC1=CC(=C(C=C1)OC)CNCC2=CC(=CC(=C2)OC)OC.C(=O)(C(=O)O)O,1
C/C(=N\NC(=O)CCC1=CNC2=CC=CC=C21)/C3=CC=C(C=C3)[N+](=O)[O-],1
C1=CC=C(C=C1)C(=O)C2=C(C(=C(N2)N)C(=O)NCCC3=CNC4=CC=CC=C43)C5=CC(=CC=C5)C(F)(F)F,1
C1OC2=C(O1)C=C(C=C2)C3=C(NC(=C3C(=O)NCCC4=CNC5=CC=CC=C54)N)C(=O)C6=CC=CC=C6,1
C1=CC=C(C=C1)C(=O)C2=C(C(=C(N2)N)C(=O)NCCC3=CNC4=CC=CC=C43)C5=C(C=CC(=C5)F)Br,1
CC1=NN(C(=O)C2=C1SC3=CC=CC=C32)C(C)C(=O)NCCC4=C(C=C(C=C4)OC)OC,1
C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O,1
COC1=CC=C(C=C1)CCNC(=O)CC2C(=O)NC3=CC=CC=C3N2,1
C1CCN(CC1)C2=CC=C(O2)/C=C(/C#N)\C(=O)NCCC3=CNC4=CC=CC=C43,1
CC1=CC(=C2C=C(C=CC2=N1)OC)SCC(=O)O,1
CCC(=O)NCCSC1=CNC2=CC=CC=C21,1
B(C1=CC(=CC=C1)CN[C@@H](CC2=CNC3=CC=CC=C32)C(=O)OC)(O)O,1
COC1=CC(=C(C=C1)O)C(=O)CC(=O)C2=CC=CC=C2,1
CN(C(C1=CC=CC=C1)C2=CC=CC=C2)C(=O)COC(=O)CCC3=CNC4=CC=CC=C43,1
COC1=CC=C(C=C1)N(CC2=CC(=O)NC3=CC=CC=C32)C(=O)CCl,1
COC1=CC2=C(C=C1)NC(=O)C(=C2)COC(=O)C3=CC=CO3,1
COC1=CC(=C(C=C1)/C=C/C(=O)CC(=O)/C=C/C2=CC3=C(C=C2)C=CN3)OC,1
CC(C1=CC=CC=C1)NC(=O)C2=CNC3=C(C2=O)C=C(C=C3)S(=O)(=O)NC4=CC(=CC=C4)OC,1
CC(C)C1=CC=C(C=C1)NC(=O)C2CC(=O)N(C2)CCC3=CNC4=C3C=C(C=C4)F,1
CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)CC(=O)NCCC4=C(C=CC(=C4)OC)OC)C)C,1
C1=CC=C2C(=C1)C(=CN2)CCNC(=O)[C@H](CC3=CC=NC=C3)NC(=O)[C@H](CC4=CC=C(C=C4)Cl)NC(=O)[C@H](CC5=CNC6=C5C=C(C=C6)O)NC(=O)CCCN,1
COC1=CC=C(C=C1)NC(=O)NC2=CC(=CC=C2)OC,1
CC1=NC(=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)OC,1
C1OC2=C(O1)C=C(C=C2)CNC(=O)CC3=CNC4=CC=CC=C43,1
CCOC1=CC=C(C=C1)NCC2=CC3=C(C=CC(=C3)OC)NC2=O,1
COC1=CC2=C(C=C1)NC(=O)C(=C2)CNC3=CC=CC=C3OC,1
CC1=CC=CC=C1NS(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCCC4=CC=CC=C4,1
C1CCCC(CCC1)NC(=O)C2CC(=O)N(C2)CCC3=CNC4=C3C=C(C=C4)Cl,1
CN1CCN(CC1)C(=O)C2=CC=C(C=C2)NC(=O)NC3=CC4=C(C=C3)O/C(=C/C5=CNC6=C5C=C(C=C6)OC)/C4=O,1
CCOC(=O)CN(C)CC1=CNC2=CC=CC=C21,1
COC1=CC2=C(C=C1)NC(=CC2=O)C3=CC(=CC=C3)F,1
C1=CC=C2C(=C1)C(=CN2)CCNCC3=CN=CC=C3,1
CCOC(=O)N1CCN(CC1)C2=NC=NC3=C2NC4=C3C=C(C=C4)OC,1
COC1=CC(=C(C=C1)C(=O)NCCC2=CSC(=N2)C3=CC=C(C=C3)Cl)OC,1
COC1=CC(=C(C=C1)C(=O)NCCC2=CSC(=N2)C3=CC=C(C=C3)F)OC,1
CN(CCC1=CC=CC=C1)CC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,1
CC1=CC(=C(C=C1OC)C)CNCC2=C(C=C(C=C2)OC)OC.C(=O)(C(=O)O)O,1
COC1=CC(=C(C=C1)CNCC2=CC(=CC=C2)OC)OC.C(=O)(C(=O)O)O,1
COC1=CC=C(C=C1)/C=C(\C#N)/C2=CNC3=CC=CC=C32,1
C1=CC(=CC=C1C[C@@H](C(=O)N[C@@H](CC2=CC=NC=C2)C(=O)NCCC3=CNC4=C3C=C(C=C4)F)NC(=O)[C@H](CC5=CNC6=C5C=C(C=C6)O)NC(=O)CCCN)Cl,1
C1=CC=C(C=C1)C(=O)C2=C(C(=C(N2)N)C(=O)NCCC3=CNC4=CC=CC=C43)C5=CC=CC=C5[N+](=O)[O-],1
C1=CC=C2C(=C1)C(=CN2)CCNC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],1
CN(C)C1=CC=C(C=C1)/C=N/NC(=O)CCC2=CNC3=CC=CC=C32,1
CC(C)N(CCNC1=NC=NC2=C1NC3=C2C=C(C=C3)OC)C(C)C,1
CC(C)OCCCNC1=NC=NC2=C1NC3=C2C=C(C=C3)OC,1
COC1=CC=C(C=C1)C2=NNC(=C2)C(=O)NN,1
COC1=CC=C(C=C1)CC(=O)NCC2=CC(=C(C=C2)O)O,1
CC1=C(C=C(C=C1)N(C)S(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NCCOC)C,1
CC1=CC=C(C=C1)CCNC(=O)C2=CNC3=C(C2=O)C=C(C=C3)S(=O)(=O)NC4=C(C=C(C=C4)C)C,1
COC1=CC=CC(=C1O)C(=O)OCC(=O)C2=CNC3=CC=CC=C32,1
C[C@@]12[C@H](CC(C(=O)N1CCC3=C2NC4=C3C=C(C=C4)OC)CC(=O)NCCC5=CCCCC5)C(=O)N6CCCCC6,1
CC(C)N(C(C)C)C(=O)[C@H]1CC(C(=O)N2[C@@]1(C3=C(CC2)C4=C(N3)C=CC(=C4)OC)C)CC(=O)NCCC5=CCCCC5,1
COC1=CC=C(C=C1)C(=O)NC2=CC(=CC=C2)OC,1
COC1=CC2=C(C=C1)NC3=C2N=CN=C3NCCC4=CCCCC4,1
CC1=C(SC(=N1)C2=CC=C(C=C2)F)CCNC(=O)C3=C(C=C(C=C3)OC)OC,1
COC1=CC=C(C=C1)N2CC(CC2=O)NC(=O)C(=O)C3=CNC4=CC=CC=C43,1
COC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C3=CC4=C(C=C3)N=CN4,1
CC(C(=O)O)OC1=C(C=C(C=C1)/C=C\2/C(=O)N(C(=NC3=CC=C(C=C3)OC)S2)CCC4=CNC5=CC=CC=C54)OC,1
CC(C)SC1=NC2=C(C3=C(N2)C=CC(=C3)OC)N=N1,1
COC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)NN=C3,1
CCCCN1C(=C(C2=C1C=CC(=C2)OC)C(=O)O)C,1
CCCCOC1=NC=NC2=C1NC3=C2C=C(C=C3)OC,1
CC1(C=CC2=C(O1)C3=C(C=CC(=C3)OC)NC2=O)C,1
COC1=CC(=C(C=C1)CCNC(=O)C2=CC3=C(C=C2)SCCN3CC4=CC=C(C=C4)F)OC,1
CC1=CC=C(O1)C(C(=O)NC2CCCCC2)N(CC3=CC(=CC=C3)OC)C(=O)CC4=CNC5=CC=CC=C54,1
CC1=C(C(=NO1)C)COC(=O)CCCC2=CNC3=CC=CC=C32,1
COC1=CC(=C(C=C1)S(=O)(=O)NC2=C(NC3=C2C=C(C=C3)F)C(=O)OC)OC,1
COC1=CC=C(C=C1)C(=O)NC2=CC3=C(C=C2)NC(=CC3=O)C4=CC(=CC=C4)OC,1
COC1=CC(=C(C=C1)OC)C(=O)C2=CC=C(C=C2)C(=O)C3=C(C=CC(=C3)OC)OC,1
COC1=CC=C(C=C1)C(=O)CC(=O)C2=CC=C(C=C2)F,1
CCOC(=O)C1=C(NC=C1C2=CC=C(C=C2)Br)SCC(=O)NCCC3=CC=C(C=C3)OC,1
COC(=O)[C@@H]1CCCN1C(=O)CCC2=NN=C(O2)CCC3=CNC4=CC=CC=C43,1
COC1=CC(=C(C=C1)O)C(=O)CC(=O)C2=CC=C(C=C2)F,1
COC1=CC=C(C=C1)C(=O)C2=C(C3=C(O2)C=CC(=C3)OC)N,1
COC1=CC=C(C=C1)C(=O)NCCSC2=CC=CC=C2,1
CC1=NCCC2=C1NC3=C2C=C(C=C3)OC,1
COC1=CC=C(C=C1)C(C(=O)NC2CCCCC2)N(CC3=CC=CS3)C(=O)CC4=CNC5=CC=CC=C54,1
CC1=CN=C(C=N1)C(=O)OCC(=O)NCCC2=CC=C(C=C2)OC,1
CC1=CC(=NC(=N1)NC(=NCCC2=CNC3=CC=CC=C32)N)C,1
COC1=CC=C(C=C1)S(=O)(=O)NC2=C(NC3=C2C=C(C=C3)F)C(=O)OC,1
COC1=CC=C(C=C1)CCNC(=O)C2=CC=C(O2)CSC3=CC=CC=C3,1
C/C(=N\NC(=O)C1=C(C=C(C=C1)OC)OC)/CC(=O)NCC2=CC=C(C=C2)OC,1
COC1=CC2=C(C=C1)C=C(C=C2)C(=O)NCC3=CC=CC=C3CN4CCCC4,1
CC(=O)NCCNC(=O)C1=CC2=C(C=C1)NC3=C(C=CC(=C3)C4=CC(=C(C=C4)O)OC)C(=O)N2,1
CCOC(=O)C1=CN=C2C=CC(=CC2=C1NCCC3=CC(=C(C=C3)OC)OC)OC,1
CC1=CC=C(C=C1)N2C(=C3C(=NN(C(=O)C3=N2)C(C)C(=O)NCCC4=C(C=C(C=C4)OC)OC)C)C,1
CC1=C(N=C(O1)C2=CC=CC=C2Cl)CS(=O)(=O)CC(=O)NCCC3=C(C=CC(=C3)OC)OC,1
CC(C)(C)OC(=O)N1CCC(CC1)(C(=O)NC2CCCCC2)N[C@@H](CC3=CNC4=CC=CC=C43)C(=O)NCCC5=CNC6=CC=CC=C65,1
