SMILES,value
CC(=O)N/C(=C\C1=CC2=C(C=C1)OCO2)/C(=O)NC3=CC=C(C=C3)OC,1
C1C[C@H](N(C1)C[C@H](COP(=O)(O)O)NC(=O)OCC2C3=CC=CC=C3C4=CC=CC=C24)C(=O)NCCC5=CNC6=CC=CC=C65,1
COC1=CC2=C(C=C1)C=C(N2)C(=O)N/N=C/C3=CC(=C(C(=C3)OC)OC)OC,1
CC(=O)NC1=CC=CC(=C1)C(=O)N/N=C/C2=CNC3=CC=CC=C32,1
COC1=CC=C(C=C1)CCCCC2=CC(=C(C=C2)O)O,1
CC(=O)NC1=NON=C1NC(=O)/C=C/C2=CC=C(C=C2)OC,1
COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=C3C=C(C=C4)I,1
COC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC(=C3O2)CC(=O)O,1
CC1=C(C2=C(N1C)C=CC(=C2)OC)C(=O)N/N=C/C3=C(C=C(C=C3)OC)OC,1
COC1=CC=CC(=C1)CNC2=C3C4=C(C=CC(=C4)N)NC3=NC=C2,1
COC1=CC=C(C=C1)/C=N/NC(=O)C2=CC3=CC(=C(C=C3N2)OC)OC,1
COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=C3C=C(C=C4)F,1
COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=C3C=C(C=C4)Br,1
COC1=CC=C(C=C1)CNC(=O)C2=NOC(=C2)C3=CC=CO3,1
CC(C(=O)NC1=CC(=CC=C1)OC)OC(=O)C2=NNC3=CC=CC=C32,1
CC1=C(SC(=N1)NC2=CC=C(C=C2)OC)C(=O)C,1
CCC1=CC(=C(C=C1O)O)C2=C(C=NN2)C3=CC=C(C=C3)OC,1
CCC(=O)/C=C\1/N(C2=C(S1)C=CC(=C2)OC)CC,1
CCOC1=CC=C(C=C1)NC(=O)C2=CC3=C(C=C2)NC(=O)C(=O)N3,1
CCC(=O)/C=C/1\N(C2=C(S1)C=CC(=C2)OC)CC,1
CC1=C(C2=C(N1C)C=CC(=C2)OC)C(=O)N/N=C/C3=CC(=C(C=C3)O)O,1
COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4=CC=CO4,1
COC1=CC=C(C=C1)C2=CC=C(N2CC(=O)NC3=CC(=CC=C3)OC)CCC(=O)O,1
COC1=CC2=C(C=C1)NC(=C2)C(=O)NNC3C4=C(C(=C(C=C4)OC)OC)C(=O)O3,1
COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCCCN4CCOCC4,1
CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,1
COC1=CC(=CC(=C1OC)OC)C2=C(C(=O)NC2=O)C3=CNC4=CC=CC=C43,1
COC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=C(C=C2)C(=O)O,1
CC(C)COC(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N/N=C/C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-],1
COC1=CC=C(C=C1)C(=O)N/N=C/C2=CC3=CC=CC=C3NC2=O,1
COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4=CN=CC=C4,1
CCC(C)NC(=O)C1=CC2=C(O1)N=C3C=C(C=CC3=C2)OC,1
COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4=CC=CC=N4,1
COC1=CC(=CC(=C1O)[N+](=O)[O-])/C=N/NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,1
C[C@H]1CC[C@@]2([C@H]([C@]1(C)CC3=C(C(=CC(=O)C3=O)NCCC4=CNC5=CC=CC=C54)O)CCC=C2C)C,1
CC1=CC2=C(C=C1)OC(=C2C)C(=O)NCC(COC3=CC=CC(=C3)OC)O,1
COC1=CC2=NC3=C(C=C2C=C1)C=C(O3)C(=O)NCC4CCCO4,1
CN(CC(=O)NCC1=CC2=C(C=C1)OCO2)CC(=O)NC3=CC(=CC=C3)OC,1
CCOC1=CC2=C(C=C1)NC(=C2)C(=O)N/N=C/C3=CC(=C(C(=C3)OC)OC)OC,1
CN(CC(=O)NC1=CC(=CC=C1)OC)C(=O)CCNC(=O)C2=CC=CC=C2Cl,1
COC1=CC=CC(=C1)CNC2=C3C4=C(C=CC(=C4)[N+](=O)[O-])NC3=NC=C2,1
COC1=CC(=C(C=C1)O)/C=N/NC(=O)CCC(=O)NC2=CC=C(C=C2)F,1
CC1=C(C=CC2=C1OC(=O)C=C2C3=CC=C(C=C3)OC)OC(C)C(=O)C,1
COC1=CC(=C(C=C1)NC(=O)COC(=O)C2CCCCC2)[N+](=O)[O-],1
CN1C=C(C2=C1C=CC(=C2)OC)C3=CC4=NC=CN=C4N3,1
C1CCC(C1)NC(=O)COC(=O)C2=CNC3=CC=CC=C32,1
C/C(=N\NC1=C(C=C(C=N1)Cl)Cl)/C2=CC(=CC=C2)OC,1
COC(=O)C1=CC=C(C=C1)OCC(=O)C2=C(C=C(C=C2)O)O,1
C1COC2=C(O1)C=CC(=C2)NC(=O)C3C4=CC=CC=C4OCC(=O)N3CCC5=CNC6=CC=CC=C65,1
COC1=CC(=C(C=C1)OC)NC(=O)C2=CC=CN(C2=O)CC=C,1
COC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SCC(=O)O,1
CC1=C(NC2=C1C(=O)CC(C2)C3=C(C=CC(=C3)OC)OC)C(=O)OC,1
CC(=O)NC1=CC(=CC=C1)OCCCNC(=O)C2=CC=C(C=C2)F,1
COC1=C(C=C2C(=C1)C(=C(N2)C(=O)OC)NC(=O)OC3=CC=CC=C3)OC,1
CC1=CC(=NO1)N/C=C/C(=O)C2=C(C=C(C=C2)OC)OC,1
COC1=CC(=C(C=C1)NC(=O)C2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])OC,1
COC1=CC=C(C=C1)NC(=O)/C=C\2/C(=O)NC(=O)S2,1
COC1=CC2=C(C=C1)N=C(S2)NC(=O)C3=CC=CO3,1
COC1=CC(=C(C=C1)/C=C/C(=O)N2CCNC(=O)C2)OC,1
CC(=CCN1C=CC=C(C1=O)C(=O)NC2=CC=C(C=C2)OC)C,1
COC1=C(C(=C(C=C1)CNCCNC(=O)C2=CC=CS2)OC)OC,1
CC1CC1C(=O)OCC(=O)NC(=O)C2=CC=C(C=C2)OC,1
CC1=CC(=NO1)N/C=C/C(=O)C2=CC=C(C=C2)OC,1
CC(C1=CC=CC=C1)NC(=O)NC2=CC=C(C=C2)OC,1
COC1=CC(=C(C=C1)N(CC(=O)NCC2=CN=CC=C2)S(=O)(=O)C3=CC=CC=C3)OC,1
CCOC1=CC2=C(C=C1)NC(=C2)C(=O)N/N=C/C3=C(C(=CC=C3)OC)OC,1
CN(C)C1=CC=CC(=C1)C(=O)NCC(C2=CC=C(C=C2)OC)N3CCCC3,1
COC1=CC(=C(C=C1)O)/C=N/NC2=NC3=CC=CC=C3N2,1
COC1=CC=CC(=C1)NC(=O)/C=C/C2=CC=CO2,1
COC1=CC=C(C=C1)/C=C/C(=O)NC(=S)N(CC=C)CC=C,1
CC(C(=O)NN=CC1=CNC2=CC=CC=C21)SC(C)C(=O)NN=CC3=CNC4=CC=CC=C43,1
CCC(CO)NCC1=CC(=C(C=C1Br)OCC(=O)NCCC2=CC=CC=C2)OC,1
CCOC(=O)C(C)OC1=CC=CC2=C1C=CN(C2=O)CC(=O)NC3=CC(=CC=C3)OC,1
COC1=CC(=C(C=C1)/C=N/NC(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=CC=C4)OC,1
CC(=O)NCCNC1=NC(=NC2=C1SC(=C2)C3=CC=CC=C3)NCC=C,1
CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC3=CNC4=C3C=CC(=C4)Cl)C(=O)NC,1
CC1=C(C2=C(O1)C(=O)C3=CC=CC=C3C2=O)C(=O)NCC4=CC=C(C=C4)OC,1
CC(=O)C1=CC=C(C=C1)N2CCN(CC2)C(=O)CCS(=O)(=O)C3=CC=C(C=C3)OC,1
C1=CC=C2C(=C1)C(=CN2)C(=O)COC(=O)C3=CC=C(S3)[N+](=O)[O-],1
C1=CC=C(C(=C1)COC2=CC=CC(=C2)C(F)(F)F)C3=CC=C(C=C3)C(=O)NNC(=O)C(=O)C4=CNC5=CC=CC=C54,1
CC(C)(C)C1=CC=C(C=C1)C(=O)NNC(=O)C(=O)C2=CNC3=CC=CC=C32,1
CN1C(=CC(=O)N(C1=O)C)NC(=O)/C=C/C2=CC=C(C=C2)OC,1
COC1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(=C3)OCC(=O)NCC4CCC(CC4)C(=O)O,1
CC(=NNC(=O)C1=CC=NC=C1)C=CC2=CC=C(C=C2)OC,1
COC1=CC=CC(=C1)CC(=O)OCC(=O)C2=CC(=C(C(=C2)OC)OC)OC,1
COC1=CC(=C(C=C1C(=O)NCC2=CC3=C(C=C2)OCO3)OC)OC,1
CC1=C(NC(=C1C(=O)N/N=C/C2=CC=C(C=C2)OC)C)C(=O)N/N=C/C3=CC=C(C=C3)OC,1
CC(=O)COC1=CC2=C(C=C1)OC(=O)C=C2C3=CC4=C(O3)C(=CC=C4)OC,1
COC1=CC=C(C=C1)C(=NNC2=CC=CC=C2C(=O)O)C3=CC=C(C=C3)OC,1
COC1=CC=C(C=C1)C(=O)/C(=N/NC2=CC=C(C=C2)OC)/C=N/O,1
CC(=O)C1=C(C(=CC2=CC=C(C=C2)OC)OC1=O)O,1
COC1=CC(=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)N/N=C/C4=CC5=C(C=C4)OCO5)OC,1
CCCCN(C)C(=O)C1=CC2=C(O1)N=C3C=C(C=CC3=C2)OC,1
CN1C=C(C2=C1C=CC(=C2)OC)C3=CC4=NC(=CN=C4N3)Br,1
CC(=O)NC1=CC=C(C=C1)OC(=O)C2=CC3=C(C(=CC=C3)OC)OC2=O,1
COC1=C(C2=C(C=C1)NC(=C2)C(=O)N/N=C/C3=C(C(=CC=C3)OC)OC)OC,1
COC1=CC=C(C=C1)/C=C/C(=O)C2=CC=C(C=C2)O,1
COC1=CC=C(C=C1)C(=O)/C=C/C2=CC=C(C=C2)O,1
COC1=CC2=C(C=C1)C(=CO2)C3=CC=CC=C3,1
COC(=O)CC1=C2C(C(=C(OC2=NN1)N)C#N)C3=CNC4=CC=CC=C43,1
COC1=CC(=C(C=C1)/C=N/N=C(/N)\N[N+](=O)[O-])OC,1
CC(C(=O)O)OC1=CC2=C(C=C1)C=C(C(=O)O2)C3=CC=C(C=C3)OC,1
COC1=CC=C(C=C1)C2=CC=C(C=C2)CN3C=C(C4=C3C=CC(=C4)OCCC5=CC=C(C=C5)O)CCN.Cl,1
COC1=CC=CC2=C1OC(=C2)C3=CC(=O)OC4=C3C=C(C=C4)OCC(=O)OC,1
COC1=CC(=CC(=C1)C(=O)NC2CCN(CC2)CC(=O)NC3=CC=CC4=CC=CC=C43)OC,1
CN(C)CCNC(=O)C1=CC=CC(=C1)C2=CN=C3N2C=C(C=C3NC=O)C4=CC=C(C=C4)OC,1
COC1=CC=CC(=C1)N2C(=O)NC(=O)N(C2=O)C3=CC=C(C=C3)OC4=CC=CC=C4,1
CC(=O)NC1=CC=C(C=C1)OC2=C(C=C(C=C2[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],1
COC(=O)COC1=CC2=C(C=C1)OC(=O)C=C2C3=CC4=CC=CC=C4O3,1
CN(CC1=CC(=C(C=C1)Cl)Cl)C(=O)CSCC(=O)NC2=CC=C(C=C2)OC,1
CC1=C(C=C(O1)C2=CC=C(C=C2)OC)C(=O)N[C@H](CC3=NC4=CC=CC=C4N3)C(=O)O,1
COC1=CC=C(C=C1)CNC(=O)C2=C(C3=C(C=CC=N3)C(=N2)Br)NC4CCC(CC4)N,1
COC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2Cl)Cl)Cl,1
COC1=CC=C(C=C1)/C=C(\CC(=O)O)/C2=NC3=CC=CC=C3O2,1
COC1=CC=C(C=C1)CCCCCN2C=C(C3=C2C=CC(=C3)OCCC4=CC=C(C=C4)O)CCN.Cl,1
C1=CC=C(C(=C1)C#N)NC(=O)CN2C(=O)C(NC2=O)CC3=CNC4=CC=CC=C43,1
CC1=CC(=CC2=C1N=C(N2)C3=C(C=CNC3=O)N[C@@H](CC4=CC=CC=C4)CO)C5=CC=C(C=C5)OC,1
CC(=O)N1CCN(CC1)C2=CC(=C(C=C2)NC3=NC=CC(=N3)C4=CNC5=C4C=CN=C5)OC,1
CC1=C(C=CC2=C1OC(=O)C=C2C3=CC=C(C=C3)OC)O,1
COC1=CC2=C(C=C1)C=C(C(=O)O2)S(=O)(=O)C3=CC=CC=C3,1
CN(C)C(=S)NC1=NC2=C(S1)C=C(C=C2)OC,1
COC1=CC=C(C=C1)C(=O)N/N=C/C2=CC=C(C=C2)SC,1
CCCCNC(=S)N(C)/N=C/C1=CC(=C(C=C1)OCC(=O)NC2=CC=C(C=C2)OC)OC,1
CCO[C@@H]1[C@H]([C@@H](C=C(O1)C(=O)NC2CC2)C3=CNC4=CC=CC=C43)CCCO,1
CCN1C(=C(C(=O)N1C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC)C,1
COC1=CC=C(C=C1)C(CNC(=O)C2=CC3=C(S2)CCCC3)N4CCOCC4,1
CC1=CC(=NO1)NC(=O)COC(=O)C2CC(=O)N(C2)C3=CC=C(C=C3)OC,1
CNS(=O)(=O)C1=CC=CC(=C1)C(=O)OCC(=O)NC2=C(C=C(C=C2)OC)[N+](=O)[O-],1
CC1=CC(=C2C=C(C=CC2=N1)OC)N/N=C/C3=CC=C(C=C3)F,1
COC1=C(C=C(C=C1)Cl)NC(=O)NC2=CC(=O)NC3=CC=CC=C32,1
CC1=C(SC=C1)/C=N/NC(=O)C2=CNC3=CC=CC=C32,1
CC(CCCNC1=C2C(=CC(=C1)OC)C=CC=N2)N.Cl,1
COC1=CC(=CC(=C1OC)OC)/C=C/C(=O)NC2=CC3=C(C=C2)NC(=O)N3,1
CN(C)CCN(C)C1=CC(=C(C=C1NC(=O)C=C)NC2=NC=C(C(=N2)C3=CNC4=CC=CC=C43)Cl)OC,1
COC1=CC=C(C=C1)C2=NN=C(O2)SCC(=O)NC(=O)NCC3=CC=CC=C3,1
CC1=CSC(=O)N1CCC(=O)OCC(=O)NC2=CC(=CC=C2)OC,1
C1=CC=C2C(=C1)C(=CN2)/C=N\NC(=O)C3=CC=C(C=C3)O,1
C1=CC=C2C(=C1)C(=CN2)/C=N/NC3=CC=C(C=C3)C(=O)O,1
C1=CC=C2C(=C1)C(=CN2)C(=O)C(=O)NNC(=O)C3=CC=C(C=C3)I,1
C1=CC=C2C(=C1)C(=CN2)C(=O)N/N=C/C3=CC=CN3,1
COC1=C(C(=CC(=C1)C(=O)NCC2=CC=CC=C2)Br)OC,1
COC1=CC(=CC(=C1)NC2=C(C=C(C=C2)C(=O)O)[N+](=O)[O-])OC,1
CC1=C(C(=O)N(N1CCO)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,1
C[C@@H]1CN(C[C@@H](N1)C)C2=CC=C(C=C2)C(=O)NC3=NNC(=C3)CCC4=CC(=CC(=C4)OC)OC,1
CS(=O)(=O)NCC1=CC(=CC=C1)C2=CC=C(C=C2)C(=O)NNC(=O)C(=O)C3=CNC4=CC=CC=C43,1
CN(C)CC1=CC=C(C=C1)N=CC2=C(NC(=O)C3=C2C=C(C=C3)NC4=CC=C(C=C4)OC)O,1
COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)C3=COCCO3,1
COC1=CC=C(C=C1)CC(=O)NC2=C(C3=C(S2)CCCC3)C(=O)N,1
CN1C=CC(=N1)C(=O)N/N=C/C2=CNC3=CC=CC=C32,1
CC1=CC=C(N1C2=CC=C(C=C2)C(=O)NNC(=O)C(=O)C3=CNC4=CC=CC=C43)C,1
COC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)NC(=O)C3=CC=C(C=C3)F)OC,1
C1=CC=C2C(=C1)C(=CN2)C(=O)C(=O)NNC(=O)C3=CC=C(C=C3)C4=CC=CC(=C4)COC5=CC=CC(=C5)C(F)(F)F,1
COC1=CC=C(C=C1)/C=C/C(=O)C2(CCCCC2)O,1
CCCN1C(=C(C(=O)N1C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC)C,1
CC1=C(C(=O)N(N1CCOC)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,1
CN1CCN(CC1)C2=CC(=C(C=C2NC(=O)C=C)NC3=NC=CC(=N3)C4=CNC5=CC=CC=C54)OC,1
C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC2=CNC3=CC=CC=C32)C(=O)O)NC(=O)[C@H](CC4=CC=C(C=C4)O)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CCC(=O)O)N,1
CC1=C(C=C(O1)C(=O)OC)CC(=O)C2=C(C=C(C=C2)O)O,1
COC1=C(C=C(C=C1)CNC(=O)C2=COC(=O)C=C2)OC,1
COC1=CC2=C(C=C1)N=C(S2)NC3=NC4=CC5=C(C=C4S3)OCO5,1
COC1=CC=C(C=C1)OCCNC(=O)N2[C@H]3CC[C@@H]2C(=C(C3)C4=CC=C(C=C4)OC(F)(F)F)C(=O)OC,1
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,1
COC1=C(C=C(C=C1)C2=CC3=C(C=C(C=C3)OCC(=O)N)OC2=O)OC,1
COC1=CC=C(C=C1)/C=C/C(=O)NC(=S)NNC(=O)C2=CC=CO2,1
CC1=C(C=CC(=C1)C(C)(C)C)OCC2=CC(=CC=C2)C3=CC=C(C=C3)C(=O)NNC(=O)C(=O)C4=CNC5=CC=CC=C54,1
CC(=O)COC1=CC2=C(C=C1)OC(=O)C=C2C3=CC4=CC=CC=C4O3,1
CC1=CC(=O)OC2=C1C=CC(=C2C(=O)/C=C\C3=CC=C(C=C3)OC)O,1
CC1=CC(=O)OC2=C1C=CC(=C2C(=O)/C=C/C3=CC=C(C=C3)OC)O,1
CN1C=C(C2=CC=CC=C21)/C=C(/C(=O)NCCCN3CCOCC3)\NC(=O)C4=CC=C(C=C4)OC,1
COC1=CC=CC2=C1C=C(N2)C(=O)N/N=C/C3=C(C(=CC=C3)OC)OC,1
COC1=CC=CC=C1CNC(=O)CCNC(=O)CN2C=NC3=CC=CC=C3C2=O,1
COC1=C(C=C2C(=C1)C(=C(S2)C3=CC=C(C=C3)S(=O)(=O)C)C(=O)NCCCCO)OC,1
C1=CC=C(C=C1)C2=C(NC3=C2C=C(C=C3)Br)C(=O)N/N=C/C4=CNC5=CC=CC=C54,1
CC1=CC2=C(C=C1)OC(=CC2=NCCC(=O)O)C3=CC=C(C=C3)OC.OCl(=O)(=O)=O,1
CN1C(=CC(=NS1(=O)=O)C2=CC=C(C=C2)OC)C(=O)NCC3=CC=CC=N3,1
COC1=C(C=C(C=C1)CC(=O)C2=C(C=C(C=C2)O)O)OC,1
CN1C=CSC1=NC(=O)C2=CC=C(C=C2)OC,1
COC1=CC=C(C=C1)N2C(=O)C3=C(S2)C=CC(=C3)F,1
COC1=CC=C(C=C1)C2=CC(=NC(=O)N2)C3=CC=CC=C3,1
COC1=C(C(=CC=C1)OC)OCCOC2=CC=C(C=C2)C(=O)C3=CC=CC=C3,1
C1=CC=C2C(=C1)C(=CN2)C(=O)C(=O)NNC(=O)C3=CC=C(C=C3)C(F)(F)F,1
CC(C)(C)S(=O)(=O)/C(=N/NC1=CC(=CC=C1)OC)/C#N,1
COC1=CC=C(C=C1)N2CCN(CC2)CC3=C(C=C4CCCC4=C3)O,1
COC1=C(C=CC(=C1)C(=O)C(=O)C2=CC(=C(C=C2)O)OC)O,1
CN1C(=CC(=NS1(=O)=O)C2=CC=C(C=C2)OC)C(=O)NC3CCCC3,1
CC1=C(C(=O)N(N1CC(C)(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,1
CC1=C(C(=O)N(N1CC(C)O)C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC,1
CCOC1=CC2=C(C=C1)NC(=S)S2,1
COC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SC4=NC=NN4,1
CC1=C(C=C(O1)C2=CC=C(C=C2)OC)C(=O)N[C@H](CC3=CC4=CC=CC=C4C=C3)C(=O)O,1
C1=CC=C(C=C1)CCNC(=O)C2=C(C=CC=C2F)F,1
COC1CCN(CC1)CC2=CN(N=C2C3=CC(=CC=C3)F)C4=CC=C(C=C4)OC,1
COC1=CC=C(C=C1)CN2C(=C(C(=O)NC2=O)/C=N/NC(=O)C3=CC=CC=C3)O,1
C/C(=N\NC1=NC=C(C=C1)S(=O)(=O)N2CCCCC2)/C3=CC(=CC=C3)OC,1
CN(C)CC1=CC=C(C=C1)N=CC2=C(NC(=O)C3=C2C=C(C=C3)NC4=CC(=CC=C4)OC)O,1
COC1=CC=C(C=C1)N2CC(CC2=O)C(=O)N/N=C/C3=C(C=CC(=C3)[N+](=O)[O-])O,1
CCC(C)(C)N1C(=NN=N1)CN(CC2=CC=CS2)CC3=CC4=C(C=CC(=C4)OC)NC3=O,1
COC1=CC=CC=C1CC(=O)NCC2CCCO2,1
C/C(=C\C1=CC=CC=C1)/C=C(\C#N)/C(=O)NCCOC,1
COC(=O)CN1C(=O)/C(=C\C2=CC=C(C=C2)OCC(=O)OC)/NC1=O,1
CN1C(=CC(=NS1(=O)=O)C2=CC=C(C=C2)OC)C(=O)NC3=CC=C(C=C3)OC,1
COC1=C(C=C(C=C1)/C=C/C(=O)NC2=C(NC3=CC=CC=C32)C(=O)O)OC,1
COC1=C(C(=C(C=C1)/C=N/NC(=O)C2=CC3=C(C=C2)N=CN3)OC)OC,1
COC1=CC=C(C=C1)/C=C/C(=O)NC(=S)NNC(=O)C2=CN=CC=C2,1
C1=CC=C2C(=C1)C(=CN2)/C=N/NC(=S)NC3=CC=CC(=C3)C(=O)O,1
CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)C)CC3=C(C=CC(=C3)C(=O)C)OC,1
COC1=C(C=C(C=C1)/C=N/NC(=O)C2=CC(=O)NC3=CC=CC=C32)OC,1
COC1=CC2=C(C=C1)SC(=C2C#CC3(CCCCC3)O)C4=CC(=CC=C4)OC,1
COC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)OCC(=O)N4CCOCC4,1
COC1=C(C=C(C=C1)N2C(=O)C(=CNC2=O)C(=O)NC3=CC4=C(C=C3)OCO4)OC,1
CC1=CC=C(C=C1)CNC(=O)CN(C2=CC=C(C=C2)OC)S(=O)(=O)C3=C(N(N=C3C)C)C,1
CCN(C1=CC=C(C=C1)OC)S(=O)(=O)C2=NN=C(S2)NC(=O)C3=CC=CO3,1
COC1=CC(=C(C=C1)/C=N/NC(=O)C2=CC(=CC=C2)NC(=O)C3=CC=CC=C3Cl)OC,1
CCCCCC1=C(N=CN1CCC2=CC=CC=C2OC)C3=CC(=CC=C3)OC.C(=O)(C(F)(F)F)O,1
COC1=CC=CC(=C1)N2C=NNC2=S,1
COCC(=O)NC1=CC=CC2=CC=CC=C21,1
COC1=CC=C(C=C1)S(=O)(=O)NC2CCCCCC2,1
CN1C(=C(C(=O)N1C2=CC=CC=C2)C(=O)NC3=NC=C(C=C3)OC4=C5C=CC(=CC5=NC=C4)OC)CN6CCCC6,1
COC1=C(C=C(C=C1)/C=C/C(=O)C2=CC=CN2)OC,1
CC1(C2=C(C3=C(N1)C=CC(=C3)OC)C(=S)SS2)C,1
CCOC1=CC=C(C=C1)/C=C(\C)/C(=O)C2=C(C=C(NC2=O)C)C,1
CC1=CC=C(C=C1)N(C)S(=O)(=O)C2=CNC3=C2C=C(C=C3)[N+](=O)[O-],1
CC1=CC(=CC(=C1O)S(=O)(=O)C2=CC=CC=C2)NS(=O)(=O)C3=CC=C(C=C3)OC,1
CN1C(/C(=C(\C2=CC=CC=C2)/O)/C(=O)C1=O)C3=C(C=C(C=C3)OC)OC,1
CC(=O)NCC1=CC=C(C=C1)S(=O)(=O)N/N=C/C2=CC=C(C=C2)N(C)C,1
COC1=CC=C(C=C1)C2=CC3=C(C=C(C=C3)OCC4=NNN=N4)OC2=O,1
CC1=CC(=C(C=C1)NC(=O)C2=C(OC(=C2)C)C)S(=O)(=O)NC3=CC=C(C=C3)OC,1
